,date,status,id,photo,text
113,10 nov 2019 - 12 nov 2019,Inactive,ID : 1297319303807244,,"11 november: Belgische #Vrouwendag en #Wapenstilstand. Dit jaar vieren we beide feestdagen samen. We zetten enkele vrouwen in de kijker die een uitzonderlijke rol speelden tijdens de Eerste Wereldoorlog.  Zij verdienen het om herinnerd te worden 🎗️ Niet louter omdat ze vrouw zijn, maar omdat hun werk het leven van ons allemaal veiliger heeft gemaakt. Het is nodig om hun verwezenlijkingen onder de aandacht te brengen, want de kans dat je ze tegenkomt in de les geschiedenis is bijzonder klein.  Tijdens oorlogen hebben vrouwen het meest te verduren. En tegelijkertijd bieden vrouwen hoop voor het oplossen van conflicten. Vrede is onlosmakelijk verbonden met de gelijkwaardigheid van man en vrouw. Waar vrouwen gewaardeerd worden om volledig deel te nemen aan de vredesdialoog, stijgen de kansen op veiligheid, welvaart en stabiliteit 💚  Hulde voor de stenen die zij hebben verlegd.  De keuze voor deze historische figuren komt van Lotte Stoops, Juan Benjumea-Moreno, Celia Groothedde Ledoux, Jessika Soors en Evita Willaert: vijf groene parlementsleden die zich inzetten voor meer gelijkheid tussen vrouwen en mannen. Deze verhalen geven hen inspiratie en energie geven om iedere dag aan politiek te doen.  Ken jij nog vrouwen die een bloemenkrans verdienen? 🌼 Deel ze met ons! 👇🏽👇🏻👇🏿"
114,Début de diffusion le 8 nov 2019,Inactive,ID : 708596279649616,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67586276_1594107717385942_8782290603636424704_n.jpg?_nc_cat=105&_nc_ohc=EwIfYf9sQR4AX99QvD8&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=44159ede28c18ba162f5783f0513285c&oe=5EA098CB,18 jaar geleden schafte de NMBS de laatste nachttrein af ☹️ Wij willen die terugbrengen 💚 Like onze pagina als je dit steunt!
115,Début de diffusion le 8 nov 2019,Inactive,ID : 1179062559149766,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/69368216_978188525856014_6923588453401624576_n.jpg?_nc_cat=104&_nc_ohc=jMweJRwaXvAAX-RsfwO&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=f9bff526a6e016102f248ce0611cecb1&oe=5ED4CBB3,Wil jij ook meer echte fietspaden? Like dan onze pagina!
116,Début de diffusion le 8 nov 2019,Inactive,ID : 413396929326683,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67627608_338253383792828_1073995270020136960_n.jpg?_nc_cat=103&_nc_ohc=SLi4IzhZoh8AX8pMOYW&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=34333aa60c92e8f82f94638f1860f5f0&oe=5E9C0EAE,Zwerfvuil stoppen = statiegeld invoeren 🗑 Like onze pagina als je dit steunt 👍
117,Début de diffusion le 8 nov 2019,Inactive,ID : 2449037042083270,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/69053625_2299547096929805_3617116401791139840_n.jpg?_nc_cat=103&_nc_ohc=aURc31G6hGQAX-rHzS_&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b3f1afd9dc7328fea6cc48b10cf234be&oe=5E9CC3B5,"Minder kappen, meer planten. Simpel. Like onze pagina als je dit steunt!"
118,Début de diffusion le 4 nov 2019,Inactive,ID : 507756686446994,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75478239_718181798687588_8468257330985697280_n.jpg?_nc_cat=108&_nc_ohc=XcmSWbyAtbIAX9whT1f&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3f5776501cdb09dd93108b1165c3266e&oe=5ED01447,"Vrouwen moeten evenveel verdienen als mannen, logisch toch? 💪 Like onze pagina als je akkoord bent 👍#UNEQUALPAYDAY"
119,4 nov 2019 - 31 déc 2019,Inactive,ID : 718181755354259,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75478239_718181798687588_8468257330985697280_n.jpg?_nc_cat=108&_nc_ohc=XcmSWbyAtbIAX9whT1f&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3f5776501cdb09dd93108b1165c3266e&oe=5ED01447,"Vrouwen moeten evenveel verdienen als mannen, logisch toch? 💪 Like onze pagina als je akkoord bent 👍#UNEQUALPAYDAY"
120,4 nov 2019 - 31 déc 2019,Inactive,ID : 560828774690503,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76168225_560828798023834_1222764037981339648_n.jpg?_nc_cat=104&_nc_ohc=hntppuuWe_wAX9Um5Xf&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=4b498e7caa417305212095bff2ada520&oe=5E8F8663,"Vrouwen moeten evenveel verdienen als mannen, logisch toch? 💪 Like onze pagina als je akkoord bent 👍#UNEQUALPAYDAY"
121,2 nov 2019 - 31 déc 2019,Inactive,ID : 437657427170629,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67801440_369027907343291_2041984871659732992_n.jpg?_nc_cat=104&_nc_ohc=moZGTQjVc8EAX-NEy3X&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=7893cba816ef0658dad322ad0b8d1950&oe=5E9BB283,Dierenrechten horen in de grondwet! Like onze pagina als je dit steunt 👍
122,2 nov 2019 - 31 déc 2019,Inactive,ID : 513569582528171,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67648960_677328422741998_6054730274661466112_n.jpg?_nc_cat=101&_nc_ohc=y8GhykHPVSoAX_eZkv5&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=039a9168b4b5936e46aa3291cb88b4f1&oe=5EA7CD1A,Dieren hebben ook rechten. Like onze pagina als je deze ook in de grondwet wilt!
123,Début de diffusion le 2 nov 2019,Inactive,ID : 573211906764793,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67586276_1594107717385942_8782290603636424704_n.jpg?_nc_cat=105&_nc_ohc=EwIfYf9sQR4AX99QvD8&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=44159ede28c18ba162f5783f0513285c&oe=5EA098CB,18 jaar geleden schafte de NMBS de laatste nachttrein af ☹️ Wij willen die terugbrengen 💚 Like onze pagina als je dit steunt!
124,29 oct 2019 - 31 déc 2019,Inactive,ID : 1010650479271327,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75522901_1010650489271326_5296229979216936960_n.jpg?_nc_cat=101&_nc_ohc=Mpk8AsWeDIEAX_XWw9Y&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b5c09df4509ebbf9700faae1432e5118&oe=5EA4EBEE,Brussel kleurt binnenkort weer wat groener 😍💚  Met klimplanten willen we samen met Ecolo... 🌱 Brusselse wijken aangenamer maken 🌱 De strijd aangaan tegen klimaatopwarming 🌱 Zorgen voor meer afkoelende schaduw  Zou jij een gevelplant planten? 👇 #hetkananders #samenensemble
125,28 oct 2019 - 31 déc 2019,Inactive,ID : 1343412525823014,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76652167_1343428619154738_9214665687174217728_n.jpg?_nc_cat=110&_nc_ohc=AALLnMdmyrsAX_2TODu&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=65aa8f0cc20795aa61438c059379bf30&oe=5E932AB4,Mechelen geeft fietsers ruimte: vanaf vandaag zijn alle 179 straten binnen de ring fietsstraat 💚🚲 In deze straten mogen automobilisten fietsers niet inhalen.  #hetkananders #stemfiets
126,28 oct 2019 - 31 déc 2019,Inactive,ID : 1134669020057551,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75341576_530062404493023_1003324065655554048_n.jpg?_nc_cat=101&_nc_ohc=HNCYjVDWJ4sAX8E2H4h&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=28af655b1af34fcd4b2c6fbf52f9f298&oe=5E9A6258,Dit goede nieuws doet ons dromen van meer 🥰 Naar welke mooie bestemmingen zou jij willen nachttreinen? 👇
127,28 oct 2019 - 31 déc 2019,Inactive,ID : 2498288093553676,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/74979256_2498323220216830_2138106948413816832_n.jpg?_nc_cat=108&_nc_ohc=JBppdIqGjFgAX-lvXRi&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=fa8eb79e365b08797f2cf06df6c04bf8&oe=5ED99FA4,Mechelen geeft fietsers ruimte: vanaf vandaag zijn alle 179 straten binnen de ring fietsstraat 💚🚲 In deze straten mogen automobilisten fietsers niet inhalen.  #hetkananders #stemfiets
128,21 oct 2019 - 31 déc 2019,Inactive,ID : 453329631968754,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/74160709_453329661968751_5050000376015618048_n.jpg?_nc_cat=102&_nc_ohc=9gBMlFE6DGAAX8ZYIO7&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3da3858ad2e2af4b8dceaeebc8b7940a&oe=5EA0CF57,Let's do this! ✊
129,21 oct 2019 - 31 déc 2019,Inactive,ID : 470335150238519,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72605197_10157625173219320_4866164213694857216_n.png?_nc_cat=104&_nc_ohc=SqjNWo5WxCIAX98kNgm&_nc_ht=scontent.fgva1-1.fna&oh=9a1b62b3998cdc8faf58c004bdeab862&oe=5E9830E4,Parlementslid Evita Willaert dient een wetsvoorstel in om het geboorteverlof voor vaders en mee-mama's op te trekken van 10 naar 25 dagen 💚 Steun jij ons voorstel?
130,21 oct 2019 - 31 oct 2019,Inactive,ID : 481458945914645,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/74302758_481458975914642_36122496025493504_n.jpg?_nc_cat=109&_nc_ohc=tIPRcTf7rI4AX-LaxXD&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b779ea77717b97d49883ab4595f342dc&oe=5EA48A8C,Parlementslid @evitawillaert dient een wetsvoorstel in om het geboorteverlof voor vaders en mee-mama's op te trekken van 10 naar 25 dagen 💚 Steun jij ons voorstel? Double tap!  #hetkananders #geboorteverlof
131,21 oct 2019 - 31 déc 2019,Inactive,ID : 2523230014563661,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/74891473_10157636649394320_1042380904812511232_n.jpg?_nc_cat=109&_nc_ohc=vSAIWwMVnbkAX-OlGIn&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=7dab53802210444e0dd9de234072e720&oe=5E8EF27C,Meyrem Almaci en Dany Neudt zijn het nieuwe voorzittersduo van Groen 💚  'Er is al heel veel bruin en grijs in ons politieke landschap. Aan ons de taak om helder groen te zijn. Ontzettend veel mensen zoeken vandaag hoop en kijken daarvoor naar ons. Het is aan ons om hen dat te bieden.'   Sluit je aan bij de doeners van Groen 💚 https://www.groen.be/word_lid
132,15 oct 2019 - 31 déc 2019,Inactive,ID : 2481586745444594,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72476406_10157603790429320_5220392152533565440_n.jpg?_nc_cat=104&_nc_ohc=6PFrQQtk8GAAX80g0tY&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=0bd05ef70d4e7d61472ec726013faa2c&oe=5ED5AA5B,"Terwijl 150.000 kinderen in armoede leven, gaat #Jambon1 110 miljoen euro besparen op #kinderbijslag. Lees: meer lege brooddozen 🙅🏼‍♂️🙅🏿‍♀️  Het wordt duidelijk waarom Jan Jambon de cijfers vorige week niet wilde geven: het zijn de gezinnen die het al moeilijk hebben die de rekening betalen.   #hetkananders"
133,15 oct 2019 - 31 déc 2019,Inactive,ID : 395533251374930,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/73173317_395533351374920_2661943111411826688_n.jpg?_nc_cat=103&_nc_ohc=WTTHVkSXkLoAX8hJjCP&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=e443d392e9a26ca035fb211aa3bbd8d3&oe=5ED4EBDD,"“De 92-jarige Suzanne sliep de ganse dag en kon zich niet zelfstandig wassen of naar het toilet gaan”, zegt psychologe Celien Scheire. “Vandaag trippelt ze fier rond met haar rollator in het rusthuis, en doet ze zelfs museumbezoekjes met de taxi.”  De pillen worden ingeruild door sessies bij de psycholoog én activiteiten op maat zoals zwempartijtjes of een museumbezoek."
134,12 oct 2019 - 22 oct 2019,Inactive,ID : 513221772806194,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72942214_395190484481007_3348153661246144512_n.jpg?_nc_cat=110&_nc_ohc=KrKF4ryrNPYAX8ywnan&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2ff7081de4d94114794eae3242ab0dff&oe=5E9EC5CD,"Altijd al eens je gedacht willen zeggen in het Parlement? Grijp dan nu je kans, want het Parlement opent voor jou haar deuren op 26 oktober 🏛  Tijdens onze 'Union of the State' luisteren wij naar jou en wat jij te zeggen hebt. Dus kom je gedacht zeggen, kom debatteren en kom ontdekken hoe we elkaar nog meer kunnen ontmoeten in dit land 🇧🇪  Snel inschrijven is de boodschap, want de plaatsen zijn beperkt. Alle info vind je hier 👇"
135,9 oct 2019 - 31 déc 2019,Inactive,ID : 406691496685087,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/73066615_406691520018418_1870224014186643456_n.jpg?_nc_cat=104&_nc_ohc=LL8XC8TJq04AX_rz9R2&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3387b6e273a58934c0f744d731c3824c&oe=5EA0440C,Brekend nieuws ⚠️ Minister Zuhal Demir geeft toe dat Vlaanderen de Europese klimaatdoelen tegen 2020 niet zal halen. Ook voor 2030 ziet het er nu al slecht uit.  De Vlaamse regering zegt dat ze geen factuur wil doorschuiven naar de volgende generaties. Maar er is 1 grote factuur die ze wel gaat doorschuiven - en waarin Vlaanderen een eiland geworden is in de wereld: onze impact op het klimaat. Dit is schuldig verzuim. - Björn Rzoska
136,6 oct 2019 - 31 déc 2019,Inactive,ID : 249033512679710,,
137,6 oct 2019 - 31 déc 2019,Inactive,ID : 399999794013914,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72420179_523002481864370_6630041513327853568_n.jpg?_nc_cat=105&_nc_ohc=OPzf-W_W7fEAX8Dh9ci&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=c03134151a335df79f69dd6bd7deb715&oe=5E96BA1A,Zet jij deze treinrit naar Wenen 🇦🇹 op je bucket list? 🤩 #nachttrein #hetkananders
138,6 oct 2019 - 31 déc 2019,Inactive,ID : 392975394989690,,
139,6 oct 2019 - 31 déc 2019,Inactive,ID : 523002468531038,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72420179_523002481864370_6630041513327853568_n.jpg?_nc_cat=105&_nc_ohc=OPzf-W_W7fEAX8Dh9ci&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=c03134151a335df79f69dd6bd7deb715&oe=5E96BA1A,Zet jij deze treinrit naar Wenen 🇦🇹 op je bucket list? 🤩 #nachttrein #hetkananders
140,4 oct 2019 - 31 déc 2019,Inactive,ID : 2237557363209971,,Tot 2023 kan Vlaanderen niet uit Unia stappen. Dat weten we dankzij de allereerste tussenkomst van Jessika Soors 👍  Tijd voor de Vlaamse regering om haar absurde beslissing te herzien. En te blijven kiezen voor samenwerking in de strijd tegen racisme en discriminatie. #hetkananders
141,4 oct 2019 - 31 déc 2019,Inactive,ID : 2474132659473881,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72622897_2474134232807057_7763556418661122048_n.jpg?_nc_cat=103&_nc_ohc=s05W2SAY3TUAX_r2r-_&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b610f61892f587b492199a583cc3dc39&oe=5EA824C8,Binnenkort staat Plastic Soep niet meer op het menu 💪 Straf werk! #hetkananders
142,3 oct 2019 - 31 déc 2019,Inactive,ID : 499907087496421,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72278822_10157587435194320_2633941926096666624_n.jpg?_nc_cat=105&_nc_ohc=WNjcfXpxj7EAX-j9ucF&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=f5035b7a1e03aa5c54f309af32e7ebc2&oe=5ED4E815,"Terwijl de EU klimaatneutraal wil zijn tegen 2050, legt Vlaanderen de lat een stuk lager. Té laag.  Jambon I hoopt op technologische wonderoplossingen, terwijl de voor de hand liggende maatregelen on hold worden gezet ⏸️ Geen betonstop, geen grootschalige renovatie van woningen en de auto blijft nog steeds koning ⏸️  💪 Maar dat is buiten de groene fractie in het Vlaams Parlement gerekend. Wij zullen de luis in de pels van Jambon I zijn. Wij zullen ervoor zorgen dat de lat opnieuw hoger gelegd wordt 🌍 #hetkananders"
143,3 oct 2019 - 31 déc 2019,Inactive,ID : 373372203571471,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/71373926_10157581445754320_5445541429180891136_n.jpg?_nc_cat=109&_nc_ohc=M8z4hhkFNvcAX-UZRbd&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=38223008505445d57fb4b95b0c662756&oe=5EA369C7,In plaats van ‘Sterke Jan’ kregen we Jan zonder Klimaatplan 👎
144,2 oct 2019 - 31 déc 2019,Inactive,ID : 2390314864566069,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/71795133_10157584404849320_8110697768835612672_n.jpg?_nc_cat=107&_nc_ohc=kfJMvgYfJCIAX8m9R4k&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3dd22ebb5975154b09267fa74e957178&oe=5EA3395D,"Jambon I maakt een huis kopen fors duurder ⚠️ De #woonbonus omvormen is logisch, maar wat ervoor in de plaats komt, is enkel goed voor wie veel geld heeft 🤑  Registratierechten en een huis kopen kunnen wél goedkoper als de middelen tenminste niet enkel naar dure villa’s gaan.  Ons voorstel: 👉 Geef vrijstelling op registratierechten op eerste 175.000 euro 👉 Verhoog die boven 175.000 stelselmatig om hervorming betaalbaar te houden"
145,1 oct 2019 - 17 oct 2019,Inactive,ID : 2302466656682867,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71742566_445703199377747_6952988286226792448_n.jpg?_nc_cat=103&_nc_ohc=l8TCXELo5PgAX_Kw75t&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5b33f45a2cd1f8fbdc1740e3baced6a0&oe=5E9ED5E8,"Op vrijdag 18 en zaterdag 19 oktober kies jij wie er aan het roer komt staan van onze partij.  We verkiezen een voorzitter en ondervoorzitter, een nationaal partijbestuur, een arbitragecollege en afgevaardigden voor de Europese Groene Partij.  📅 Vrijdag 18 oktober vanaf 19 uur en zaterdag 19 oktober van 9.30 tot 17 uur  📍 Tour & Taxis, Shed 2, Havenlaan 86C, 1000 Brussel  👥 Toegang voor leden met een geldig lidmaatschap. Je moet minstens drie maanden lid zijn om mee te mogen stemmen.  🚗 Kom je met de auto en heb je nog een plekje vrij? Post een berichtje in dit evenement met het aantal plaatsen en je vertrekpunt als je wil carpoolen.  ➡️ Meer informatie: www.groen.be/toekomstcongres"
146,30 sep 2019 - 31 déc 2019,Inactive,ID : 459904351403025,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/71407473_10157579597509320_596188516346494976_n.jpg?_nc_cat=101&_nc_ohc=cvHyHfileaQAX9wv_fb&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=c396d01800752ebcc7ff7b16c108ff10&oe=5E96ACEE,"Voor mensen die het al moeilijk hebben, komen er meer regels en minder kansen. Na een zoveelste zomer met hittegolven en droogtes, krijgen we Jan zonder klimaatplan.  Veel killer en hardvochtiger kon het nieuwe Vlaamse regeerakkoord niet zijn."
147,29 sep 2019 - 31 déc 2019,Inactive,ID : 2451264421661511,,"Even een groepsfoto maken bij de start van het politiek jaar, dat was het plan 👀  🤩 Speciale dank aan onze fotografen Imade Annouri & Jessika Soors 💚 Volg, like & deel. Maak kennis met al onze parlementsleden op www.groen.be/TeamGroen"
148,27 sep 2019 - 17 oct 2019,Inactive,ID : 445703046044429,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71742566_445703199377747_6952988286226792448_n.jpg?_nc_cat=103&_nc_ohc=l8TCXELo5PgAX_Kw75t&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5b33f45a2cd1f8fbdc1740e3baced6a0&oe=5E9ED5E8,"Op vrijdag 18 en zaterdag 19 oktober kies jij wie er aan het roer komt staan van onze partij.  We verkiezen een voorzitter en ondervoorzitter, een nationaal partijbestuur, een arbitragecollege en afgevaardigden voor de Europese Groene Partij.  📅 Vrijdag 18 oktober vanaf 19 uur en zaterdag 19 oktober van 9.30 tot 17 uur  📍 Tour & Taxis, Shed 2, Havenlaan 86C, 1000 Brussel  👥 Toegang voor leden met een geldig lidmaatschap. Je moet minstens drie maanden lid zijn om mee te mogen stemmen.  🚗 Kom je met de auto en heb je nog een plekje vrij? Post een berichtje in dit evenement met het aantal plaatsen en je vertrekpunt als je wil carpoolen.  ➡️ Meer informatie: www.groen.be/toekomstcongres"
149,26 sep 2019 - 2 oct 2019,Inactive,ID : 400606457303597,,Ff een groepsfoto maken 👀 ⠀ ⠀ 📸 @imadeannouri @jessikasoors⠀ #TeamGroen #hetkananders #💚
150,26 sep 2019 - 31 déc 2019,Inactive,ID : 439613696909753,,"Even een groepsfoto maken bij de start van het politiek jaar, dat was het plan 👀  🤩 Speciale dank aan onze fotografen Imade Annouri & Jessika Soors 💚 Volg, like & deel. Maak kennis met al onze parlementsleden op www.groen.be/TeamGroen"
151,22 sep 2019 - 30 sep 2019,Inactive,ID : 384614029126738,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71874445_384614039126737_5433532644786700288_n.jpg?_nc_cat=100&_nc_ohc=GTqEar3Gv2QAX_G9ZDB&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5a8987622f96d5b4fa196f6afc65b8f1&oe=5ED385DC,"Vanaf november wordt de volledige Mechelse binnenstad permanent één aaneengesloten fietszone. 179 straten in de binnenstad, goed voor zo’n 30 km openbare weg, worden zo fietsstraten waarin het verboden is om fietsers in te halen 💚👍   #AutolozeZondag #hetkananders"
152,18 sep 2019 - 30 sep 2019,Inactive,ID : 534713227338045,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71476136_534713280671373_9109161589369470976_n.jpg?_nc_cat=107&_nc_ohc=sGqZEBGY0TMAX9S60Ra&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=a617d44f446f377edac43fbf7c7f6300&oe=5E963DA1,#KeepItInTheGround  Meestrijden tegen zo'n beslissingen én voor een beter klimaat? Word lid van Groen 👉 https://groen.be/wordlid
153,11 sep 2019 - 17 sep 2019,Inactive,ID : 703226930146799,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/69651092_10157525062044320_7619714381915357184_n.png?_nc_cat=105&_nc_ohc=dSYMrONFGLIAX_cnj-2&_nc_ht=scontent.fgva1-1.fna&oh=1674a9f4e469d2d55f4d7f70c25a3f9c&oe=5EA5B28B,Voor overheidsbedrijven geldt een loonplafond van 650.000(!) euro. Stefaan De Clerck wil het aanpassen om de nieuwe CEO van #Proximus meer te kunnen betalen. Hoeveel is genoeg?  'Daar kan geen sprake van zijn. De overheid heeft als meerderheidsaandeelhouder de plicht om het goede voorbeeld te geven. Het is niet logisch dat een CEO meer verdient op 1 jaar tijd dan een gewone werknemer op meer dan 20 jaar' zegt Kamerlid Kim Buyst.  Het loonplafond ter discussie stellen is onfatsoenlijk en bijzonder ongelukkig gezien de onzekerheid bij de werknemers van Proximus.
154,Début de diffusion le 11 sep 2019,Inactive,ID : 425093604790563,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67801440_369027907343291_2041984871659732992_n.jpg?_nc_cat=104&_nc_ohc=moZGTQjVc8EAX-NEy3X&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=7893cba816ef0658dad322ad0b8d1950&oe=5E9BB283,Dierenrechten horen in de grondwet! Like onze pagina als je dit steunt 👍
155,Début de diffusion le 11 sep 2019,Inactive,ID : 1308040582707237,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/67586276_1594107717385942_8782290603636424704_n.jpg?_nc_cat=105&_nc_ohc=EwIfYf9sQR4AX99QvD8&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=44159ede28c18ba162f5783f0513285c&oe=5EA098CB,18 jaar geleden schafte de NMBS de laatste nachttrein af ☹️ Wij willen die terugbrengen 💚 Like onze pagina als je dit steunt!
156,9 sep 2019 - 14 sep 2019,Inactive,ID : 451658705559091,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/70583952_451658728892422_1120025542632931328_n.jpg?_nc_cat=101&_nc_ohc=XpnDnMSM2oYAX8V-f8B&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=bd6ae44eb8e40d46f8eb6dd70e603d1f&oe=5E8F8257,Geweldig: in 2040 moet de bosoppervlakte van het eiland met een vijfde gestegen zijn 💚  België mag niet achterblijven. Wij willen 10.000 voetbalvelden extra bos in Vlaanderen. De bestaande bossen moeten worden beschermd en er moet bos bijkomen. Steun onze petitie op www.groen.be/meerbos 👍
157,9 sep 2019 - 14 sep 2019,Inactive,ID : 788920814838280,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/70428730_10157516981999320_7716732436092026880_n.jpg?_nc_cat=101&_nc_ohc=ef4Wn_iKMmcAX9XO4QF&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=34ca8515f2a7318a33524357a45fa0cf&oe=5E99A535,"Shell wil drie afgedankte boorplatforms in de Noordzee laten staan. Daar zit nog 11.000 ton aan chemicaliën en olie in! Dit gif zal allemaal in onze zee terechtkomen 😡  Maar volgens #Shell zal het 750 jaar duren voordat de betonnen poten volledig afgebrokkeld zijn: ""De impact op het milieu is miniem""...  Bescherm onze Noordzee tegen het roekeloze Shell! #hetkananders"
158,9 sep 2019 - 14 sep 2019,Inactive,ID : 472058943397399,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/70147757_10157515191714320_3754183535649357824_n.jpg?_nc_cat=106&_nc_ohc=OCG32dz9sgIAX85kGu9&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2624d484beef60a092acb435a64fe959&oe=5ED60255,"Opiniewebsite Doorbraak publiceerde een artikel van Johan Sanctorum (voormalig copywriter bij Vlaams Belang) met als titel 'Mensaap neemt strafschop (en scoort)' ❌❌❌  Racisme is terug van nooit weggeweest. In het voetbal en daarbuiten. #Lukaku is een held, een icoon. Iemand waar #België trots op is, iemand die trots is op België 🇧🇪  Als iemand het racisme in het voetbal een halt kan toeroepen, is hij het 💪🏿"
